##Figure1-SourceData7. Swimming metrics of 3-day-old-larvae subjected to randomized linear increases in pressure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial_ID,Batch_ID,Time,Frame,RelTime,Stimulus_Level,Genotype,StimulusDuration,Type_Experiment,Category_stimulus,Fraction_increase,Basal_pressure,Bins,File_name,Avg_Speed,Avg_Y_displacement,Avg_Y_displacement_Up,Avg_Y_displacement_Down,Avg_Y_movement,Num_Tracks_Up,Num_Tracks_Down,Tortuosity,Straightness_X,Straightness_Y,PressVal,ParticleCount,PartPc,Corr_PressVal,Corr_Avg_Speed,Corr_Avg_Y_displacement,Corr_Avg_Y_displacement_Up,Corr_Avg_Y_displacement_Down,Corr_Avg_Y_movement,Corr_Num_Tracks_Up,Corr_Num_Tracks_Down,PressInc
130220_E002,130220_B001,1,1,-9,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_100.res,1.118413489,0.106346315,0.487566546,-0.593909287,0.106346315,259,141,0.689474431,0.025050239,0.265994179,0.212962963,NA,NA,-0.042225755,0.004188836,-0.009997252,-0.007270159,-0.030191286,-0.009997252,2.444444444,-1.888888889,-0.004221498
130220_E002,130220_B001,2,2,-8,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_101.res,1.078105724,0.073294899,0.45659802,-0.58329756,0.073294899,252,147,0.701264327,0.035806719,0.238327085,0.212566845,NA,NA,-0.042621873,-0.036118929,-0.043048667,-0.038238686,-0.019579559,-0.043048667,-4.555555556,4.111111111,-0.0042611
130220_E002,130220_B001,3,3,-7,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_102.res,1.113095531,0.100461022,0.508314066,-0.514534384,0.100461022,240,159,0.68693547,0.00990979,0.243399161,0.227272727,NA,NA,-0.027915991,-0.001129122,-0.015882545,0.01347736,0.049183616,-0.015882545,-16.55555556,16.11111111,-0.002790887
130220_E002,130220_B001,4,4,-6,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_103.res,1.124789585,0.136630692,0.485732887,-0.518877747,0.136630692,261,139,0.665097051,0.027278754,0.288784121,0.237967914,NA,NA,-0.017220804,0.010564932,0.020287125,-0.009103818,0.044840254,0.020287125,4.444444444,-3.888888889,-0.001721641
130220_E002,130220_B001,5,5,-5,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_104.res,1.084179499,0.146413555,0.508778592,-0.530338215,0.146413555,260,139,0.707961805,-0.002604336,0.267243979,0.254032258,NA,NA,-0.00115646,-0.030045154,0.030069989,0.013941886,0.033379786,0.030069989,3.444444444,-3.888888889,-0.000115617
130220_E002,130220_B001,6,6,-4,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_105.res,1.112166252,0.101619855,0.473131789,-0.603714396,0.101619855,262,138,0.690310334,0.013589277,0.259988141,0.256868132,NA,NA,0.001679414,-0.002058402,-0.014723711,-0.021704916,-0.039996395,-0.014723711,5.444444444,-4.888888889,0.000167899
130220_E002,130220_B001,7,7,-3,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_106.res,1.176833069,0.110535944,0.519901408,-0.553955724,0.110535944,247,152,0.67939395,0.021855314,0.271724434,0.298342541,NA,NA,0.043153823,0.062608416,-0.005807622,0.025064702,0.009762277,-0.005807622,-9.555555556,9.111111111,0.004314281
130220_E002,130220_B001,8,8,-2,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_107.res,1.122356121,0.122517159,0.517090136,-0.560390005,0.122517159,253,146,0.707106312,0.007467342,0.272364428,0.309392265,NA,NA,0.054203547,0.008131468,0.006173592,0.02225343,0.003327996,0.006173592,-3.555555556,3.111111111,0.005418972
130220_E002,130220_B001,9,9,-1,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_108.res,1.098082609,0.149272657,0.496416907,-0.614444691,0.149272657,275,125,0.710530195,0.010568042,0.303193878,0.287292818,NA,NA,0.032104099,-0.016142045,0.032929091,0.001580201,-0.05072669,0.032929091,18.44444444,-17.88888889,0.003209591
130220_E002,130220_B001,10,10,0,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_109.res,1.09886222,0.089090037,0.480456296,-0.570191379,0.089090037,251,149,0.700482441,0.005888917,0.242273624,0.301104972,NA,NA,0.045916254,-0.015362433,-0.02725353,-0.01438041,-0.006473378,-0.02725353,-5.555555556,6.111111111,0.004590454
130220_E002,130220_B001,11,11,1,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_110.res,1.141562995,0.096426835,0.47580892,-0.560335087,0.096426835,253,146,0.691505224,0.036000471,0.2836907,0.379834254,NA,NA,0.124645536,0.027338341,-0.019916732,-0.019027786,0.003382914,-0.019916732,-3.555555556,3.111111111,0.012461374
130220_E002,130220_B001,12,12,2,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_111.res,1.187206561,0.094574179,0.523926958,-0.617520938,0.094574179,249,150,0.685439485,0.041821524,0.277116618,0.424033149,NA,NA,0.168844431,0.072981908,-0.021769387,0.029090252,-0.053802938,-0.021769387,-7.555555556,7.111111111,0.016880135
130220_E002,130220_B001,13,13,3,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_112.res,1.078394174,0.140930462,0.477690076,-0.491402338,0.140930462,261,139,0.684480109,0.017359322,0.286923046,0.508241758,NA,NA,0.25305304,-0.035830479,0.024586895,-0.01714663,0.072315663,0.024586895,4.444444444,-3.888888889,0.025298848
130220_E002,130220_B001,14,14,4,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_113.res,1.162107916,0.086479533,0.495507728,-0.625117463,0.086479533,254,146,0.686111494,0.007143782,0.281163812,0.581491713,NA,NA,0.326302995,0.047883263,-0.029864033,0.000671022,-0.061399462,-0.029864033,-2.555555556,3.111111111,0.032621975
130220_E002,130220_B001,15,15,5,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_114.res,1.068815688,0.11643524,0.514169851,-0.512242047,0.11643524,245,155,0.705760819,0.022717688,0.259249578,0.596685083,NA,NA,0.341496365,-0.045408966,9.17E-05,0.019333145,0.051475954,9.17E-05,-11.55555556,12.11111111,0.034140924
130220_E002,130220_B001,16,16,6,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_115.res,1.134082896,0.09874797,0.529064192,-0.553646951,0.09874797,240,158,0.691294299,0.044020747,0.267364152,0.632596685,NA,NA,0.377407967,0.019858243,-0.017595597,0.034227486,0.01007105,-0.017595597,-16.55555556,15.11111111,0.037731168
130220_E002,130220_B001,17,17,7,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_116.res,1.089684761,0.097999824,0.475489129,-0.511411016,0.097999824,247,153,0.692728895,0.008162337,0.262924179,0.664364641,NA,NA,0.409175923,-0.024539892,-0.018343743,-0.019347576,0.052306985,-0.018343743,-9.555555556,10.11111111,0.040907153
130220_E002,130220_B001,18,18,8,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_117.res,1.06985026,0.113294887,0.470992415,-0.569942029,0.113294887,262,137,0.671429381,0.05166947,0.268178449,0.71961326,NA,NA,0.464424541,-0.044374394,-0.00304868,-0.023844291,-0.006224028,-0.00304868,5.444444444,-5.888888889,0.046430606
130220_E002,130220_B001,19,19,9,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_118.res,1.089243392,0.091992499,0.513308062,-0.571018569,0.091992499,243,154,0.704418534,0.027408722,0.243966284,0.675414365,NA,NA,0.420225646,-0.024981261,-0.024351068,0.018471356,-0.007300568,-0.024351068,-13.55555556,11.11111111,0.042011844
130220_E002,130220_B001,20,20,10,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_119.res,1.113495289,0.106782935,0.479385646,-0.538160236,0.106782935,253,146,0.695974947,0.03292923,0.284083497,0.748618785,NA,NA,0.493430066,-0.000729365,-0.009560631,-0.015451059,0.025557765,-0.009560631,-3.555555556,3.111111111,0.049330418
130220_E002,130220_B001,21,21,11,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_120.res,1.075680619,0.15787797,0.491077957,-0.457414306,0.15787797,259,140,0.69990709,0.022059145,0.311241539,0.784530387,NA,NA,0.529341669,-0.038544034,0.041534404,-0.003758748,0.106303695,0.041534404,2.444444444,-2.888888889,0.052920662
130220_E002,130220_B001,22,22,12,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_121.res,1.136518439,0.104470431,0.479854668,-0.534697325,0.104470431,252,148,0.687856542,0.027531937,0.263772902,0.846685083,NA,NA,0.591496365,0.022293786,-0.011873136,-0.014982038,0.029020676,-0.011873136,-4.555555556,5.111111111,0.059134546
130220_E002,130220_B001,23,23,13,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_122.res,1.091182202,0.133265573,0.493152474,-0.542493285,0.133265573,261,139,0.706229557,-0.011695987,0.30547669,0.939226519,NA,NA,0.684037801,-0.023042451,0.016922006,-0.001684232,0.021224716,0.016922006,4.444444444,-3.888888889,0.068386329
130220_E002,130220_B001,24,24,14,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_123.res,1.137975012,0.119035656,0.538231941,-0.626817361,0.119035656,255,143,0.714845906,0.019064051,0.277078121,0.962707182,NA,NA,0.707518464,0.023750359,0.002692089,0.043395235,-0.06309936,0.002692089,-1.555555556,0.111111111,0.070733796
130220_E002,130220_B001,25,25,15,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_124.res,1.079924103,0.137641308,0.494656733,-0.595466702,0.137641308,269,131,0.712681174,0.030234632,0.277217641,1.006906077,NA,NA,0.751717359,-0.034300551,0.021297742,-0.000179972,-0.031748701,0.021297742,12.44444444,-11.88888889,0.075152558
130220_E002,130220_B001,26,26,16,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_125.res,1.121608622,0.121155829,0.508941969,-0.583941522,0.121155829,257,141,0.69924057,0.02396962,0.281790457,1.033149171,NA,NA,0.777960453,0.007383969,0.004812262,0.014105263,-0.020223521,0.004812262,0.444444444,-1.888888889,0.077776198
130220_E002,130220_B001,27,27,17,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_126.res,1.094814864,0.185679608,0.503921312,-0.502370436,0.185679608,273,126,0.679525443,0.013834253,0.331075423,1.059392265,NA,NA,0.804203547,-0.019409789,0.069336042,0.009084607,0.061347565,0.069336042,16.44444444,-16.88888889,0.080399838
130220_E002,130220_B001,28,28,18,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_127.res,1.118568683,0.166437797,0.511298434,-0.583497238,0.166437797,274,126,0.712254511,-0.002013738,0.322051295,1.10359116,NA,NA,0.848402442,0.004344029,0.050094231,0.016461728,-0.019779237,0.050094231,17.44444444,-16.88888889,0.084818599
130220_E002,130220_B001,29,29,19,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_128.res,1.126129737,0.118664576,0.505153751,-0.561023284,0.118664576,255,145,0.69472724,-0.024550237,0.295616607,1.120165746,NA,NA,0.864977028,0.011905084,0.002321009,0.010317045,0.002694717,0.002321009,-1.555555556,2.111111111,0.086475635
130220_E002,130220_B001,30,30,20,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_129.res,1.087569,0.143415168,0.486308427,-0.496936141,0.143415168,260,139,0.689969024,-0.032784119,0.286431159,1.186464088,NA,NA,0.93127537,-0.026655653,0.027071602,-0.008528279,0.06678186,0.027071602,3.444444444,-3.888888889,0.093103778
130220_E002,130220_B001,31,31,21,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_130.res,1.094508604,0.13673448,0.503388739,-0.52944016,0.13673448,258,142,0.693518687,-1.68E-05,0.294151806,1.240331492,NA,NA,0.985142774,-0.019716049,0.020390913,0.008552033,0.034277841,0.020390913,1.444444444,-0.888888889,0.098489144
130220_E002,130220_B001,32,32,22,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_131.res,1.099487094,0.120860116,0.504423991,-0.525277687,0.120860116,251,149,0.696801459,0.007174401,0.27019356,1.305248619,NA,NA,1.050059901,-0.014737559,0.004516549,0.009587285,0.038440314,0.004516549,-5.555555556,6.111111111,0.104979201
130220_E002,130220_B001,33,33,23,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_132.res,1.096251926,0.118782785,0.483571009,-0.540596023,0.118782785,257,142,0.702858763,0.001638882,0.269173937,1.386740331,NA,NA,1.131551613,-0.017972727,0.002439218,-0.011265697,0.023121978,0.002439218,0.444444444,-0.888888889,0.113126293
130220_E002,130220_B001,34,34,24,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_133.res,1.149871298,0.112398321,0.505888669,-0.59124595,0.112398321,256,143,0.723906068,-0.041071769,0.26871866,1.432320442,NA,NA,1.177131724,0.035646644,-0.003945246,0.011051963,-0.027527949,-0.003945246,-0.555555556,0.111111111,0.117683141
130220_E002,130220_B001,35,35,25,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_134.res,1.068304546,0.153933251,0.510108338,-0.472443627,0.153933251,255,145,0.707884634,-0.017866721,0.285798686,1.455801105,NA,NA,1.200612387,-0.045920108,0.037589684,0.015271633,0.091274374,0.037589684,-1.555555556,2.111111111,0.120030608
130220_E002,130220_B001,36,36,26,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_135.res,1.148563837,0.121366379,0.536858513,-0.634227563,0.121366379,257,141,0.7133323,0.001784913,0.277539808,1.476519337,NA,NA,1.221330619,0.034339183,0.005022812,0.042021808,-0.070509562,0.005022812,0.444444444,-1.888888889,0.122101903
130220_E002,130220_B001,37,37,27,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_136.res,1.108269888,0.120705507,0.494849213,-0.597541171,0.120705507,263,137,0.69526511,-0.001965681,0.300656576,1.541436464,NA,NA,1.286247746,-0.005954766,0.00436194,1.25E-05,-0.03382317,0.00436194,6.444444444,-5.888888889,0.128591959
130220_E002,130220_B001,38,38,28,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_137.res,1.083425006,0.135189153,0.486799811,-0.574999156,0.135189153,267,132,0.719250527,0.003924337,0.289175822,1.642265193,NA,NA,1.387076475,-0.030799647,0.018845586,-0.008036895,-0.011281155,0.018845586,10.44444444,-10.88888889,0.13867226
130220_E002,130220_B001,39,39,29,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_138.res,1.091051698,0.065816909,0.487059076,-0.544025426,0.065816909,235,162,0.704403488,-0.005431704,0.250796729,1.70718232,NA,NA,1.451993602,-0.023172955,-0.050526657,-0.00777763,0.019692575,-0.050526657,-21.55555556,19.11111111,0.145162316
130220_E002,130220_B001,40,40,30,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_139.res,1.141206864,0.106200592,0.493423948,-0.564082342,0.106200592,253,146,0.691807045,-0.004027325,0.301813683,1.776243094,NA,NA,1.521054376,0.026982211,-0.010142974,-0.001412758,-0.000364341,-0.010142974,-3.555555556,3.111111111,0.152066632
130220_E002,130220_B001,41,41,31,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_140.res,1.149446513,0.052861369,0.469424832,-0.639414839,0.052861369,248,149,0.695088728,0.018835126,0.25662228,1.017955801,NA,NA,0.762767083,0.03522186,-0.063482198,-0.025411873,-0.075696838,-0.063482198,-8.555555556,6.111111111,0.076257248
130220_E002,130220_B001,42,42,32,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_141.res,1.109539978,0.129193688,0.50895525,-0.51742735,0.129193688,252,148,0.697164217,0.024932388,0.27998771,0.060773481,NA,NA,-0.194415238,-0.004684676,0.012850121,0.014118545,0.046290651,0.012850121,-4.555555556,5.111111111,-0.019436564
130220_E002,130220_B001,43,43,33,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_142.res,1.10535859,0.095596707,0.494368228,-0.580052315,0.095596707,251,148,0.708476065,0.023399758,0.257344576,0.063535912,NA,NA,-0.191652807,-0.008866063,-0.02074686,-0.000468477,-0.016334314,-0.02074686,-5.555555556,5.111111111,-0.019160391
130220_E002,130220_B001,44,44,34,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_143.res,1.123767471,0.090878991,0.487917816,-0.622680297,0.090878991,257,143,0.695403916,0.007151263,0.291700978,0.027624309,NA,NA,-0.227564409,0.009542817,-0.025464576,-0.006918889,-0.058962296,-0.025464576,0.444444444,0.111111111,-0.022750635
130220_E002,130220_B001,45,45,35,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_144.res,1.09085912,0.101551764,0.483466689,-0.50224134,0.101551764,244,154,0.690843693,0.016546866,0.267371898,0.071823204,NA,NA,-0.183365514,-0.023365533,-0.014791802,-0.011370017,0.061476661,-0.014791802,-12.55555556,11.11111111,-0.018331873
130220_E002,130220_B001,46,46,36,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_145.res,1.090299402,0.131811859,0.492705896,-0.565124317,0.131811859,263,136,0.708813382,0.003619651,0.282882346,0.062154696,NA,NA,-0.193034022,-0.023925252,0.015468293,-0.002130809,-0.001406316,0.015468293,6.444444444,-6.888888889,-0.019298477
130220_E002,130220_B001,47,47,37,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_146.res,1.106243733,0.113287557,0.472992973,-0.551922043,0.113287557,258,139,0.702705491,0.030053792,0.259766046,0.046961326,NA,NA,-0.208227392,-0.00798092,-0.003056009,-0.021843733,0.011795958,-0.003056009,1.444444444,-3.888888889,-0.020817427
130220_E002,130220_B001,48,48,38,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_147.res,1.108575562,0.112730895,0.47040443,-0.555487726,0.112730895,260,139,0.686820704,0.003141389,0.265802879,0.07320442,NA,NA,-0.181984298,-0.005649091,-0.003612672,-0.024432276,0.008230275,-0.003612672,3.444444444,-3.888888889,-0.018193787
130220_E002,130220_B001,49,49,39,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_148.res,1.122762399,0.091412805,0.46945881,-0.566283669,0.091412805,254,146,0.701494325,0.033587907,0.277099613,0.081491713,NA,NA,-0.173697005,0.008537746,-0.024930761,-0.025377895,-0.002565668,-0.024930761,-2.555555556,3.111111111,-0.017365269
130220_E002,130220_B001,50,50,40,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_149.res,1.058531173,0.179799752,0.509355147,-0.49692087,0.179799752,269,131,0.698729156,-0.011646874,0.296899565,0.062154696,NA,NA,-0.193034022,-0.055693481,0.063456185,0.014518442,0.066797131,0.063456185,12.44444444,-11.88888889,-0.019298477
130220_E002,130220_B001,51,51,41,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_150.res,1.07156946,0.122828372,0.485331782,-0.554351904,0.122828372,260,139,0.700684672,-0.015257627,0.275226083,0.060393258,NA,NA,-0.19479546,-0.042655193,0.006484805,-0.009504923,0.009366097,0.006484805,3.444444444,-3.888888889,-0.019474576
130220_E002,130220_B001,52,52,42,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_151.res,1.103966872,0.094008987,0.487789147,-0.555787424,0.094008987,248,150,0.697287405,0.039078001,0.244742509,0.015363128,NA,NA,-0.23982559,-0.010257781,-0.022334579,-0.007047558,0.007930577,-0.022334579,-8.555555556,7.111111111,-0.02397644
130220_E002,130220_B001,53,53,43,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_152.res,1.084452652,0.119275117,0.498908384,-0.626878856,0.119275117,264,134,0.709312781,0.027041106,0.270093909,0.019662921,NA,NA,-0.235525797,-0.029772001,0.00293155,0.004071678,-0.063160855,0.00293155,7.444444444,-8.888888889,-0.023546571
130220_E002,130220_B001,54,54,44,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_153.res,1.081638946,0.114726337,0.470335701,-0.545691053,0.114726337,260,140,0.698654262,-0.014434653,0.277743177,0.036516854,NA,NA,-0.218671864,-0.032585707,-0.00161723,-0.024501005,0.018026948,-0.00161723,3.444444444,-2.888888889,-0.021861608
130220_E002,130220_B001,55,55,45,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_154.res,1.043703221,0.115600773,0.484771562,-0.5449045,0.115600773,255,142,0.715204164,-0.02652826,0.271420147,0.037921348,NA,NA,-0.21726737,-0.070521432,-0.000742794,-0.010065144,0.018813501,-0.000742794,-1.555555556,-0.888888889,-0.021721194
130220_E002,130220_B001,56,56,46,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_155.res,1.102608315,0.062461042,0.445947647,-0.594519662,0.062461042,252,147,0.704211127,-0.025486138,0.251971579,0.037709497,NA,NA,-0.217479221,-0.011616339,-0.053882525,-0.048889059,-0.030801661,-0.053882525,-4.555555556,4.111111111,-0.021742374
130220_E002,130220_B001,57,57,47,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_156.res,1.055020293,0.09514294,0.491464741,-0.531301198,0.09514294,245,155,0.722111677,0.017242082,0.24644573,0.049157303,NA,NA,-0.206031415,-0.05920436,-0.021200627,-0.003371964,0.032416803,-0.021200627,-11.55555556,12.11111111,-0.020597885
130220_E002,130220_B001,58,58,48,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_157.res,1.060790953,0.112201269,0.440185055,-0.554571771,0.112201269,267,131,0.69833822,0.008349921,0.272317016,0.058988764,NA,NA,-0.196199954,-0.0534337,-0.004142298,-0.054651651,0.00914623,-0.004142298,10.44444444,-11.88888889,-0.01961499
130220_E002,130220_B001,59,59,49,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_158.res,1.071883761,0.051655949,0.421431465,-0.639638857,0.051655949,260,139,0.705635053,0.029342272,0.253556258,0.053370787,NA,NA,-0.201817932,-0.042340892,-0.064687617,-0.073405241,-0.075920856,-0.064687617,3.444444444,-3.888888889,-0.020176644
130220_E002,130220_B001,60,60,50,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_159.res,1.072626168,0.040958469,0.451484468,-0.568455902,0.040958469,239,161,0.707051555,-0.013046695,0.222417438,0.053072626,NA,NA,-0.202116093,-0.041598485,-0.075385098,-0.043352238,-0.004737901,-0.075385098,-17.55555556,18.11111111,-0.020206453
130220_E002,130220_B001,61,61,51,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_160.res,1.013844588,0.117953913,0.483279968,-0.568018031,0.117953913,261,139,0.726130676,-0.044426626,0.266827704,0.027932961,NA,NA,-0.227255757,-0.100380065,0.001610346,-0.011556738,-0.00430003,0.001610346,4.444444444,-3.888888889,-0.022719778
130220_E002,130220_B001,62,62,52,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_161.res,1.02611218,0.065894025,0.462805664,-0.664616082,0.065894025,258,140,0.725767632,0.006703559,0.264601367,0.033707865,NA,NA,-0.221480853,-0.088112474,-0.050449542,-0.032031042,-0.100898081,-0.050449542,1.444444444,-2.888888889,-0.022142435
130220_E002,130220_B001,63,63,53,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_162.res,1.064988556,0.083129351,0.465208652,-0.574462914,0.083129351,253,147,0.706780916,0.005637806,0.243179598,0.028089888,NA,NA,-0.227098831,-0.049236097,-0.033214215,-0.029628054,-0.010744913,-0.033214215,-3.555555556,4.111111111,-0.022704089
130220_E002,130220_B001,64,64,54,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_163.res,1.11724707,0.013299381,0.450746487,-0.606999548,0.013299381,234,165,0.703919214,-0.02226996,0.222185515,0.047486034,NA,NA,-0.207702685,0.003022417,-0.103044185,-0.044090219,-0.043281547,-0.103044185,-22.55555556,22.11111111,-0.020764969
130220_E002,130220_B001,65,65,55,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_164.res,1.119383178,-0.025435203,0.43717032,-0.695375932,-0.025435203,236,163,0.702721368,-0.000576073,0.191877743,0.018156425,NA,NA,-0.237032294,0.005158524,-0.14177877,-0.057666385,-0.131657931,-0.14177877,-20.55555556,20.11111111,-0.023697182
130220_E002,130220_B001,66,66,56,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_165.res,1.056586619,0.026359412,0.444770175,-0.5765474,0.026359412,235,163,0.708882662,-0.012584212,0.225849567,0.018258427,NA,NA,-0.236930291,-0.057638034,-0.089984154,-0.050066531,-0.012829399,-0.089984154,-21.55555556,20.11111111,-0.023686984
130220_E002,130220_B001,67,67,57,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_166.res,1.05246853,0.060744357,0.449626613,-0.69928654,0.060744357,264,135,0.7073198,-0.030903496,0.250624809,0.029494382,NA,NA,-0.225694336,-0.061756123,-0.055599209,-0.045210093,-0.135568539,-0.055599209,7.444444444,-7.888888889,-0.022563676
130220_E002,130220_B001,68,68,58,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_167.res,1.104297811,0.000322142,0.436009662,-0.710536441,0.000322142,248,152,0.719938155,-0.029922446,0.237364805,0.030726257,NA,NA,-0.224462461,-0.009926842,-0.116021424,-0.058827044,-0.14681844,-0.116021424,-8.555555556,9.111111111,-0.02244052
130220_E002,130220_B001,69,69,59,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_168.res,1.037400741,0.083058266,0.436250752,-0.558657658,0.083058266,258,142,0.703404752,0.014584006,0.253448964,0.032303371,NA,NA,-0.222885347,-0.076823913,-0.0332853,-0.058585954,0.005060343,-0.0332853,1.444444444,-0.888888889,-0.022282848
130220_E002,130220_B001,70,70,60,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_169.res,1.066346955,0.068906473,0.467256989,-0.60214037,0.068906473,251,149,0.707010248,-0.00631019,0.242850143,0.061797753,NA,NA,-0.193390965,-0.047877698,-0.047437094,-0.027579716,-0.038422369,-0.047437094,-5.555555556,6.111111111,-0.019334163
130220_E002,130220_B001,71,71,61,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_170.res,1.092302263,0.06119281,0.448782997,-0.558658237,0.06119281,245,153,0.692209817,-0.003311648,0.24419059,0.046348315,NA,NA,-0.208840404,-0.02192239,-0.055150757,-0.046053709,0.005059764,-0.055150757,-11.55555556,10.11111111,-0.020878712
130220_E002,130220_B001,72,72,62,0.05,WT,30,Linear,0.05-0.2,NA,0,NA,130220_E002.avi_lane_171.res,1.087664437,0.03253821,0.447564121,-0.5585593,0.03253821,235,165,0.688855072,-0.001990665,0.221987746,0.043296089,NA,NA,-0.211892629,-0.026560216,-0.083805357,-0.047272584,0.005158701,-0.083805357,-21.55555556,22.11111111,-0.021183857
