##Figure1-SourceData5. Swimming metrics of 1-day-old-larvae subjected to randomized step increases in pressure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial_ID,Time,Frame,RelTime,Pressure_Level,Genotype,StimulusDuration,Type_Experiment,Category_pressure,Basal_pressure,Bins,File_name,Avg_Speed,Avg_Y_displacement,Avg_Y_displacement_Up,Avg_Y_displacement_Down,Avg_Y_movement,Num_Tracks_Up,Num_Tracks_Down,Tortuosity,Straightness_X,Straightness_Y,PressVal,ParticleCount,PartPc,Corr_Avg_Speed,Corr_Avg_Y_displacement,Corr_Avg_Y_displacement_Up,Corr_Avg_Y_displacement_Down,Corr_Avg_Y_movement,Corr_Num_Tracks_Up,Corr_Num_Tracks_Down
131220_E001,70,70,60,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_169.res,2.291554046,-0.172047074,0.608562913,-0.75346275,-0.172047074,40,54,NA,-0.012033298,0.022792091,NA,NA,NA,0.063012906,0.010484405,0.072065105,-0.10695764,0.010484405,0.7,-7.3
131220_E001,71,71,61,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_170.res,2.331001771,0.157429472,0.566362177,-0.379294704,0.157429472,21,16,0.391000486,0.003239126,0.048002174,NA,NA,NA,0.102460631,0.339960951,0.02986437,0.267210407,0.339960951,-18.3,-45.3
131220_E001,72,72,62,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_171.res,2.378797903,-0.052029693,0.507816331,-0.456362932,-0.052029693,26,36,0.374274385,-0.035246497,0.021526158,NA,NA,NA,0.150256763,0.130501786,-0.028681477,0.190142179,0.130501786,-13.3,-25.3
131220_E001,73,73,63,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_172.res,2.315642179,-0.21145161,0.444177662,-0.735955028,-0.21145161,40,50,0.420636003,-0.025683307,0.022333075,NA,NA,NA,0.087101039,-0.028920131,-0.092320145,-0.089449918,-0.028920131,0.7,-11.3
131220_E001,74,74,64,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_173.res,2.407487144,-0.0757249,0.598077035,-0.543260937,-0.0757249,34,49,0.373283675,-0.00130262,0.06590608,NA,NA,NA,0.178946004,0.106806579,0.061579228,0.103244173,0.106806579,-5.3,-12.3
131220_E001,75,75,65,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_174.res,2.186143502,-0.101657211,0.533697135,-0.555481745,-0.101657211,35,49,0.43411173,-0.036301783,0.056002295,NA,NA,NA,-0.042397638,0.080874268,-0.002800672,0.091023366,0.080874268,-4.3,-12.3
131220_E001,76,76,66,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_175.res,1.99181676,-0.071463665,0.454696385,-0.445621923,-0.071463665,32,45,0.425802708,-0.038448249,0.055523856,NA,NA,NA,-0.23672438,0.111067814,-0.081801423,0.200883188,0.111067814,-7.3,-16.3
131220_E001,77,77,67,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_176.res,2.328792323,-0.172408086,0.43141276,-0.612694119,-0.172408086,35,48,0.37009649,-8.60E-05,0.006188805,NA,NA,NA,0.100251183,0.010123394,-0.105085047,0.033810992,0.010123394,-4.3,-13.3
131220_E001,78,78,68,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_177.res,2.16834269,-0.244900632,0.362597001,-0.490236214,-0.244900632,21,52,0.421397476,-0.018617905,0.005414122,NA,NA,NA,-0.06019845,-0.062369153,-0.173900807,0.156268897,-0.062369153,-18.3,-9.3
131220_E001,79,79,69,988,WT,60,Step,988,0,NA,131220_E001T_1.avi_lane_178.res,2.206246683,-0.059083176,0.611063801,-0.61753899,-0.059083176,50,60,0.43593617,0.015409717,0.024318169,NA,NA,NA,-0.022294457,0.123448303,0.074565994,0.02896612,0.123448303,10.7,-1.3
