time	frame	PresV	UV
44717	795	2.79	0
44735	795	2.79	0
44753	796	2.78	0
44772	796	2.79	0
44791	796	2.78	0
44810	797	2.79	0
44828	797	2.79	0
44848	797	2.78	0
44866	798	2.79	0
44884	798	2.79	0
44903	799	2.79	0
44922	799	2.78	0
44941	799	2.78	0
44959	800	2.78	0
44978	800	2.78	0
44997	800	2.79	0
45016	801	2.79	0
45034	801	2.78	0
45053	802	2.78	0
45072	802	2.78	0
45090	802	2.78	0
45109	803	2.78	0
45128	803	2.78	0
45147	803	2.78	0
45165	804	2.78	0
45185	804	2.78	0
45203	805	2.78	0
45221	805	2.79	0
45240	805	2.78	0
45259	806	2.78	0
45278	806	2.78	0
45296	806	2.78	0
45316	807	2.78	0
45334	807	2.78	0
45352	808	2.79	0
45371	808	2.78	0
45390	808	2.78	0
45409	809	2.78	0
45427	809	2.78	0
45447	809	2.78	0
45465	810	2.77	0
45484	810	2.78	0
45502	811	2.77	0
45521	811	2.77	0
45540	811	2.78	0
45558	812	2.78	0
45577	812	2.77	0
45596	812	2.77	0
45615	813	2.77	0
45633	813	2.77	0
45652	814	2.78	0
45671	814	2.78	0
45689	814	2.77	0
45708	815	2.77	0
45727	815	2.77	0
45746	815	2.77	0
45764	816	2.77	0
45784	816	2.78	0
45802	817	2.77	0
45820	817	2.77	0
45839	817	2.78	0
45858	818	2.78	0
45877	818	2.77	0
45895	818	2.78	0
45915	819	2.76	0
45933	819	2.77	0
45952	820	2.78	0
45970	820	2.77	0
45989	820	2.78	0
46008	821	2.78	0
46026	821	2.77	0
46046	821	2.78	0
46064	822	2.78	0
46083	822	2.79	0
46101	823	2.77	0
46120	823	2.77	0
46139	823	2.79	0
46157	824	2.77	0
46176	824	2.79	0
46195	824	2.78	0
46214	825	2.77	0
46232	825	2.78	0
46252	826	2.77	0
46270	826	2.77	0
46288	826	2.77	0
46307	827	2.78	0
46326	827	2.78	0
46345	827	2.77	0
46363	828	2.78	0
46383	828	2.76	0
46401	829	2.78	0
46419	829	2.77	0
46438	829	2.78	0
46457	830	2.77	0
46476	830	2.77	0
46494	830	2.79	0
46514	831	2.78	0
46532	831	2.78	0
46551	832	2.77	0
46569	832	2.77	0
46588	832	2.78	0
46607	833	2.76	0
46625	833	2.78	0
46645	833	2.77	0
46663	834	2.78	0
46682	834	2.78	0
46700	834	2.78	0
46720	835	2.78	0
46738	835	2.78	0
46756	836	2.77	0
46775	836	2.77	0
46794	836	2.79	0
46813	837	2.77	0
46831	837	2.78	0
46851	838	2.77	0
46869	838	2.77	0
46887	838	2.76	0
46906	839	2.77	0
46925	839	2.77	0
46944	839	2.78	0
46962	840	2.77	0
46982	840	2.76	0
47000	840	2.77	0
47019	841	2.77	0
47037	841	2.77	0
47056	842	2.77	0
47075	842	2.77	0
47093	842	2.77	0
47113	843	2.76	0
47131	843	2.77	0
47150	843	2.76	0
47168	844	2.76	0
47187	844	2.76	0
47206	845	2.76	0
47224	845	2.76	0
47244	845	2.77	0
47262	846	2.76	0
47281	846	2.76	0
47299	846	2.76	0
47319	847	2.76	0
47337	847	2.76	0
47355	848	2.77	0
47374	848	2.75	0
47393	848	2.77	0
47412	849	2.76	0
47430	849	2.76	0
47450	849	2.76	0
47468	850	2.76	0
47486	850	2.76	0
47505	851	2.76	0
47524	851	2.76	0
47543	851	2.76	0
47561	852	2.76	0
47581	852	2.77	0
47599	852	2.76	0
47618	853	2.77	0
47636	853	2.76	0
47655	854	2.76	0
47674	854	2.76	0
47692	854	2.77	0
47712	855	2.77	0
47730	855	2.76	0
47749	855	2.76	0
47767	856	2.76	0
47787	856	2.76	0
47805	857	2.77	0
47823	857	2.76	0
47843	857	2.76	0
47861	858	2.77	0
47880	858	2.76	0
47898	858	2.76	0
47918	859	2.76	0
47936	859	2.76	0
47954	860	2.75	0
47973	860	2.76	0
47992	860	2.76	0
48011	861	2.76	0
48029	861	2.76	0
48049	861	2.76	0
48067	862	2.76	0
48086	862	2.77	0
48104	863	2.76	0
48123	863	2.76	0
48142	863	2.76	0
48160	864	2.76	0
48180	864	2.76	0
48198	864	2.76	0
48217	865	2.75	0
48235	865	2.76	0
48254	866	2.76	0
48273	866	2.76	0
48291	866	2.75	0
48311	867	2.76	0
48329	867	2.76	0
48348	867	2.75	0
48366	868	2.76	0
48386	868	2.77	0
48404	869	2.76	0
48422	869	2.76	0
48442	869	2.76	0
48460	870	2.76	0
48479	870	2.75	0
48497	870	2.76	0
48517	871	2.76	0
48535	871	2.76	0
48553	872	2.75	0
48572	872	2.75	0
48591	872	2.76	0
48610	873	2.76	0
48628	873	2.76	0
48648	873	2.75	0
48666	874	2.76	0
48685	874	2.75	0
48703	875	2.75	0
48722	875	2.75	0
48741	875	2.75	0
48759	876	2.76	0
48779	876	2.75	0
48797	876	2.75	0
48816	877	2.74	0
48834	877	2.74	0
48854	878	2.76	0
48872	878	2.76	0
48890	878	2.76	0
48910	879	2.75	0
48928	879	2.76	0
48947	879	2.75	0
48965	880	2.76	0
48985	880	2.74	0
49003	881	2.74	0
49021	881	2.75	0
49041	881	2.75	0
49059	882	2.74	0
49078	882	2.75	0
49096	882	2.75	0
49116	883	2.75	0
49134	883	2.75	0
49153	884	2.75	0
49171	884	2.76	0
49190	884	2.75	0
49209	885	2.76	0
49227	885	2.75	0
49247	885	2.75	0
49265	886	2.75	0
49284	886	2.76	0
49302	887	2.74	0
49321	887	2.75	0
49340	887	2.74	0
49358	888	2.75	0
49378	888	2.75	0
49396	888	2.75	0
49415	889	2.75	0
49433	889	2.76	0
49453	890	2.75	0
49471	890	2.75	0
49489	890	2.75	0
49509	891	2.75	0
49527	891	2.74	0
49546	891	2.75	0
49564	892	2.74	0
49584	892	2.75	0
49602	893	2.74	0
49620	893	2.75	0
49640	893	2.74	0
49658	894	2.75	0
49677	894	2.76	0
49695	894	2.73	0
49715	895	2.75	0
49733	895	2.74	0
49752	896	2.74	0
49770	896	2.75	0
49789	896	2.75	0
49808	897	2.75	0
49826	897	2.74	0
49846	897	2.75	0
49864	898	2.75	0
49883	898	2.75	0
49901	899	2.74	0
49921	899	2.74	0
49939	899	2.76	0
49957	900	2.74	0
49977	900	2.74	0
49995	900	2.75	0
50014	901	2.75	0
50032	901	2.74	0
50052	902	2.74	0
50070	902	2.75	0
50088	902	2.74	0
50108	903	2.75	0
50126	903	2.74	0
50145	903	2.74	0
50163	904	2.74	0
50183	904	2.75	0
50201	905	2.75	0
50220	905	2.75	0
50239	905	2.74	0
50257	906	2.75	0
50276	906	2.75	0
50294	906	2.74	0
50314	907	2.74	0
50332	907	2.75	0
50351	908	2.74	0
50369	908	2.74	0
50388	908	2.74	0
50407	909	2.74	0
50425	909	2.74	0
50445	909	2.74	0
50463	910	2.75	0
50482	910	2.74	0
50500	910	2.74	0
50520	911	2.74	0
50538	911	2.75	0
50556	912	2.76	0
50576	912	2.74	0
50594	912	2.74	0
50613	913	2.74	0
50631	913	2.74	0
50651	914	2.74	0
50669	914	2.74	0
50688	914	2.73	0
50707	915	2.73	0
50725	915	2.74	0
50744	915	2.74	0
50762	916	2.73	0
50782	916	2.74	0
50800	916	2.74	0
50819	917	2.74	0
50838	917	2.73	0
50856	918	2.75	0
50875	918	2.73	0
50893	918	2.74	0
50913	919	2.74	0
50931	919	2.72	0
50950	919	2.75	0
50968	920	2.74	0
50988	920	2.73	0
51006	921	2.73	0
51024	921	2.73	0
51044	921	2.72	0
51062	922	2.73	0
51081	922	2.73	0
51099	922	2.73	0
51119	923	2.73	0
51137	923	2.72	0
51155	924	2.73	0
51175	924	2.73	0
51193	924	2.73	0
51212	925	2.73	0
51230	925	2.73	0
51250	925	2.73	0
51268	926	2.72	0
51287	926	2.73	0
51306	927	2.72	0
51324	927	2.72	0
51343	927	2.74	0
51361	928	2.72	0
51381	928	2.73	0
51399	928	2.73	0
51418	929	2.72	0
51437	929	2.73	0
51456	930	2.73	0
51474	930	2.73	0
51492	930	2.73	0
51512	931	2.72	0
51530	931	2.72	0
51549	931	2.72	0
51567	932	2.73	0
51587	932	2.73	0
51605	933	2.72	0
51623	933	2.73	0
51643	933	2.73	0
51661	934	2.72	0
51680	934	2.72	0
51698	934	2.72	0
51718	935	2.73	0
51736	935	2.73	0
51755	936	2.72	0
51774	936	2.72	0
51792	936	2.73	0
51811	937	2.72	0
51829	937	2.72	0
51849	937	2.72	0
51867	938	2.72	0
51886	938	2.73	0
51905	939	2.74	0
51923	939	2.73	0
51942	939	2.72	0
51960	940	2.72	0
51980	940	2.73	0
51998	940	2.73	0
52017	941	2.72	0
52036	941	2.72	0
52055	942	2.72	0
52073	942	2.72	0
52091	942	2.72	0
52111	943	2.72	0
52129	943	2.72	0
52148	943	2.73	0
52166	944	2.72	0
52186	944	2.72	0
52204	945	2.71	0
52222	945	2.72	0
52242	945	2.72	0
52260	946	2.72	0
52279	946	2.72	0
52297	946	2.72	0
52317	947	2.72	0
52335	947	2.72	0
52354	948	2.72	0
52373	948	2.72	0
52391	948	2.72	0
52410	949	2.72	0
52428	949	2.71	0
52448	949	2.72	0
52466	950	2.72	0
52485	950	2.72	0
52504	951	2.72	0
52523	951	2.72	0
52541	951	2.72	0
52559	952	2.72	0
52579	952	2.72	0
52597	952	2.72	0
52616	953	2.72	0
52635	953	2.72	0
52654	954	2.72	0
52672	954	2.72	0
52690	954	2.72	0
52710	955	2.71	0
52728	955	2.72	0
52747	955	2.71	0
52765	956	2.71	0
52785	956	2.72	0
52803	957	2.72	0
52822	957	2.72	0
52841	957	2.71	0
52859	958	2.72	0
52878	958	2.72	0
52896	958	2.71	0
52916	959	2.72	0
52934	959	2.71	0
52953	960	2.71	0
52972	960	2.71	0
52990	960	2.72	0
53009	961	2.70	0
53027	961	2.72	0
53047	961	2.71	0
53065	962	2.71	0
53084	962	2.72	0
53103	963	2.72	0
53122	963	2.71	0
53140	963	2.71	0
53158	964	2.71	0
53178	964	2.71	0
53196	964	2.71	0
53215	965	2.71	0
53234	965	2.72	0
53253	966	2.71	0
53271	966	2.71	0
53289	966	2.71	0
53309	967	2.71	0
53327	967	2.71	0
53346	967	2.71	0
53364	968	2.71	0
53384	968	2.71	0
53402	969	2.71	0
53421	969	2.71	0
53440	969	2.70	0
53458	970	2.71	0
53477	970	2.71	0
53495	970	2.71	0
53515	971	2.70	0
53533	971	2.71	0
53552	972	2.71	0
53571	972	2.70	0
53590	972	2.71	0
53608	973	2.71	0
53626	973	2.70	0
53646	973	2.71	0
53664	974	2.71	0
53683	974	2.71	0
53702	975	2.72	0
53721	975	2.69	0
53739	975	2.70	0
53757	976	2.72	0
53777	976	2.70	0
53795	976	2.71	0
53814	977	2.71	0
53833	977	2.71	0
53852	978	2.71	0
53870	978	2.70	0
53889	978	2.72	0
53908	979	2.70	0
53926	979	2.71	0
53945	979	2.71	0
53963	980	2.70	0
53983	980	2.71	0
54001	981	2.71	0
54020	981	2.70	0
54039	981	2.71	0
54057	982	2.70	0
54076	982	2.71	0
54094	982	2.72	0
54114	983	2.70	0
54132	983	2.71	0
54151	984	2.70	0
54170	984	2.70	0
54189	984	2.70	0
54207	985	2.71	0
54225	985	2.71	0
54245	985	2.70	0
54263	986	2.71	0
54282	986	2.70	0
54301	987	2.70	0
54320	987	2.71	0
54338	987	2.70	0
54356	988	2.70	0
54376	988	2.70	0
54394	988	2.70	0
54413	989	2.69	0
54432	989	2.70	0
54451	990	2.72	0
54469	990	2.69	0
54488	990	2.71	0
54507	991	2.70	0
54525	991	2.71	0
54544	991	2.70	0
54562	992	2.70	0
54582	992	2.70	0
54600	992	2.69	0
54619	993	2.70	0
54638	993	2.70	0
54657	994	2.70	0
54675	994	2.70	0
54693	994	2.70	0
54713	995	2.70	0
54731	995	2.69	0
54750	995	2.69	0
54769	996	2.71	0
54788	996	2.70	0
54806	997	2.71	0
54824	997	2.70	0
54844	997	2.70	0
54862	998	2.69	0
54881	998	2.70	0
54900	998	2.69	0
54919	999	2.70	0
54937	999	2.69	0
54956	1000	2.70	0
54976	1000	2.69	0
54995	1000	2.70	0
55015	1001	2.69	0
55035	1001	2.70	0
55055	1002	2.70	0
55074	1002	2.70	0
55094	1002	2.70	0
55114	1003	2.69	0
55134	1003	2.69	0
55153	1004	2.69	0
55174	1004	2.69	0
55193	1004	2.70	0
55213	1005	2.70	0
55233	1005	2.69	0
55252	1006	2.70	0
55272	1006	2.69	0
55291	1006	2.69	0
55312	1007	2.69	0
55331	1007	2.69	0
55351	1008	2.70	0
55371	1008	2.69	0
55391	1008	2.69	0
55410	1009	2.70	0
55431	1009	2.69	0
55450	1009	2.69	0
55470	1010	2.69	0
55489	1010	2.69	0
55510	1011	2.69	0
55529	1011	2.69	0
55548	1011	2.69	0
55569	1012	2.69	0
55588	1012	2.69	0
55608	1013	2.69	0
55627	1013	2.69	0
55648	1013	2.69	0
55667	1014	2.69	0
55687	1014	2.70	0
55707	1015	2.69	0
55727	1015	2.71	0
55746	1015	2.69	0
55767	1016	2.69	0
55786	1016	2.69	0
55805	1017	2.69	0
55825	1017	2.69	0
55845	1017	2.69	0
55865	1018	2.69	0
55884	1018	2.69	0
55905	1019	2.69	0
55924	1019	2.69	0
55944	1019	2.69	0
55964	1020	2.69	0
55984	1020	2.70	0
56003	1021	2.69	0
56023	1021	2.69	0
56043	1021	2.69	0
56062	1022	2.69	0
56082	1022	2.69	0
56102	1023	2.69	0
56122	1023	2.69	0
56141	1023	2.70	0
56161	1024	2.69	0
56181	1024	2.68	0
56201	1025	2.69	0
56220	1025	2.69	0
56241	1025	2.69	0
56260	1026	2.69	0
56280	1026	2.69	0
56300	1026	2.69	0
56320	1027	2.69	0
56339	1027	2.68	0
56358	1028	2.69	0
56379	1028	2.68	0
56398	1028	2.69	0
56418	1029	2.69	0
56438	1029	2.69	0
56458	1030	2.69	0
56477	1030	2.69	0
56498	1030	2.68	0
56517	1031	2.69	0
56537	1031	2.69	0
56556	1032	2.68	0
56577	1032	2.68	0
56596	1032	2.69	0
56615	1033	2.68	0
56636	1033	2.68	0
56655	1034	2.69	0
56675	1034	2.68	0
56695	1034	2.69	0
56715	1035	2.69	0
56734	1035	2.68	0
56754	1036	2.69	0
56774	1036	2.68	0
56794	1036	2.69	0
56813	1037	2.68	0
56834	1037	2.68	0
56853	1038	2.69	0
56872	1038	2.68	0
56892	1038	2.69	0
56912	1039	2.68	0
56932	1039	2.70	0
56951	1040	2.68	0
56972	1040	2.68	0
56991	1040	2.69	0
57011	1041	2.68	0
57031	1041	2.68	0
57051	1042	2.67	0
57070	1042	2.68	0
57090	1042	2.68	0
57110	1043	2.69	0
57129	1043	2.69	0
57149	1043	2.68	0
57169	1044	2.67	0
57189	1044	2.68	0
57208	1045	2.69	0
57229	1045	2.68	0
57248	1045	2.68	0
57268	1046	2.69	0
57287	1046	2.68	0
57308	1047	2.68	0
57327	1047	2.69	0
57347	1047	2.68	0
57367	1048	2.68	0
57387	1048	2.68	0
57406	1049	2.68	0
57425	1049	2.68	0
57446	1049	2.68	0
57465	1050	2.68	0
57485	1050	2.67	0
57505	1051	2.67	0
57525	1051	2.68	0
57544	1051	2.67	0
57565	1052	2.68	0
57584	1052	2.68	0
57604	1053	2.68	0
57623	1053	2.66	0
57644	1053	2.68	0
57663	1054	2.68	0
57682	1054	2.68	0
57703	1055	2.67	0
57722	1055	2.68	0
57742	1055	2.67	0
57762	1056	2.67	0
57782	1056	2.67	0
57801	1057	2.67	0
57821	1057	2.67	0
57841	1057	2.67	0
57861	1058	2.68	0
57880	1058	2.67	0
57901	1059	2.67	0
57920	1059	2.68	0
57939	1059	2.68	0
57960	1060	2.67	0
57979	1060	2.67	0
57999	1060	2.67	0
58018	1061	2.67	0
58039	1061	2.67	0
58058	1062	2.68	0
58078	1062	2.67	0
58098	1062	2.68	0
58118	1063	2.67	0
58137	1063	2.67	0
58157	1064	2.67	0
58177	1064	2.67	0
58196	1064	2.67	0
58216	1065	2.67	0
58236	1065	2.67	0
58256	1066	2.67	0
58275	1066	2.67	0
58296	1066	2.66	0
58315	1067	2.67	0
58335	1067	2.67	0
58354	1068	2.67	0
58375	1068	2.67	0
58394	1068	2.67	0
58414	1069	2.66	0
58434	1069	2.66	0
58454	1070	2.68	0
58473	1070	2.67	0
58493	1070	2.66	0
58513	1071	2.67	0
58532	1071	2.67	0
58552	1072	2.67	0
58572	1072	2.66	0
58592	1072	2.68	0
58611	1073	2.67	0
58632	1073	2.67	0
58651	1074	2.66	0
58671	1074	2.67	0
58690	1074	2.66	0
58711	1075	2.67	0
58730	1075	2.67	0
58749	1075	2.66	0
58770	1076	2.66	0
58789	1076	2.67	0
58809	1077	2.67	0
58829	1077	2.66	0
58849	1077	2.66	0
58868	1078	2.67	0
58888	1078	2.66	0
58908	1079	2.67	0
58928	1079	2.67	0
58947	1079	2.66	0
58968	1080	2.66	0
58987	1080	2.66	0
59006	1081	2.67	0
59027	1081	2.66	0
59046	1081	2.66	0
59066	1082	2.66	0
59085	1082	2.66	0
59106	1083	2.66	0
59125	1083	2.66	0
59145	1083	2.66	0
59165	1084	2.66	0
59185	1084	2.65	0
59204	1085	2.66	0
59225	1085	2.67	0
59244	1085	2.66	0
59264	1086	2.66	0
59283	1086	2.65	0
59303	1087	2.67	0
59323	1087	2.66	0
59342	1087	2.67	0
59363	1088	2.67	0
59382	1088	2.68	0
59402	1089	2.67	0
59421	1089	2.66	0
59442	1089	2.66	0
59461	1090	2.66	0
59481	1090	2.66	0
59501	1091	2.65	0
59521	1091	2.66	0
59540	1091	2.66	0
59560	1092	2.66	0
59580	1092	2.66	0
59599	1092	2.66	0
59619	1093	2.65	0
59639	1093	2.65	0
59659	1094	2.66	0
59678	1094	2.66	0
59699	1094	2.65	0
59718	1095	2.67	0
59738	1095	2.66	0
59758	1096	2.66	0
59778	1096	2.65	0
59797	1096	2.65	0
59816	1097	2.65	0
59837	1097	2.65	0
59856	1098	2.66	0
59876	1098	2.66	0
59896	1098	2.65	0
59916	1099	2.65	0
59935	1099	2.65	0
59955	1100	2.65	0
59975	1100	2.65	0
59995	1100	2.65	0
60014	1101	2.66	0
60035	1101	2.65	0
60054	1102	2.66	0
60073	1102	2.65	0
60094	1102	2.65	0
60113	1103	2.65	0
60133	1103	2.67	0
60152	1104	2.65	0
60173	1104	2.65	0
60192	1104	2.65	0
60212	1105	2.65	0
60232	1105	2.65	0
60252	1106	2.66	0
60271	1106	2.65	0
60292	1106	2.66	0
60311	1107	2.65	0
60331	1107	2.65	0
60350	1107	2.66	0
60370	1108	2.65	0
60390	1108	2.66	0
60409	1109	2.65	0
60430	1109	2.65	0
60449	1109	2.65	0
60469	1110	2.65	0
60489	1110	2.65	0
60509	1111	2.65	0
60528	1111	2.65	0
60548	1111	2.65	0
60568	1112	2.65	0
60588	1112	2.65	0
60607	1113	2.65	0
60627	1113	2.65	0
60647	1113	2.65	0
60666	1114	2.65	0
60686	1114	2.65	0
60706	1115	2.64	0
60726	1115	2.65	0
60745	1115	2.65	0
60766	1116	2.64	0
60785	1116	2.65	0
60805	1117	2.64	0
60825	1117	2.64	0
60845	1117	2.65	0
60864	1118	2.65	0
60883	1118	2.65	0
60904	1119	2.65	0
60923	1119	2.65	0
60943	1119	2.65	0
60963	1120	2.65	0
60983	1120	2.65	0
61002	1121	2.65	0
61023	1121	2.65	0
61042	1121	2.65	0
61062	1122	2.65	0
61081	1122	2.65	0
61102	1123	2.64	0
61121	1123	2.65	0
61140	1123	2.65	0
61161	1124	2.65	0
61180	1124	2.65	0
61200	1124	2.65	0
61219	1125	2.64	0
61240	1125	2.64	0
61259	1126	2.65	0
61279	1126	2.65	0
61299	1126	2.65	0
61319	1127	2.65	0
61338	1127	2.64	0
61359	1128	2.65	0
61378	1128	2.64	0
61398	1128	2.65	0
61417	1129	2.64	0
61437	1129	2.65	0
61457	1130	2.64	0
61476	1130	2.64	0
61497	1130	2.65	0
61516	1131	2.64	0
61536	1131	2.65	0
61556	1132	2.65	0
61576	1132	2.65	0
61595	1132	2.65	0
61615	1133	2.64	0
61635	1133	2.64	0
61655	1134	2.64	0
61674	1134	2.64	0
61694	1134	2.64	0
61714	1135	2.65	0
61733	1135	2.64	0
61754	1136	2.65	0
61773	1136	2.64	0
61793	1136	2.65	0
61812	1137	2.64	0
61833	1137	2.65	0
61852	1138	2.65	0
61872	1138	2.64	0
61892	1138	2.63	0
61912	1139	2.65	0
61931	1139	2.64	0
61950	1139	2.65	0
61971	1140	2.65	0
61990	1140	2.64	0
62010	1141	2.63	0
62030	1141	2.64	0
62050	1141	2.64	0
62069	1142	2.64	0
62090	1142	2.64	0
62109	1143	2.64	0
62129	1143	2.64	0
62148	1143	2.64	0
62169	1144	2.63	0
62188	1144	2.65	0
62208	1145	2.64	0
62228	1145	2.64	0
62247	1145	2.64	0
62267	1146	2.64	0
62287	1146	2.64	0
62307	1147	2.64	0
62326	1147	2.63	0
62346	1147	2.63	0
62366	1148	2.63	0
62386	1148	2.64	0
62405	1149	2.64	0
62426	1149	2.64	0
62445	1149	2.64	0
62465	1150	2.64	0
62484	1150	2.64	0
62504	1151	2.64	0
62524	1151	2.64	0
62543	1151	2.63	0
62564	1152	2.63	0
62583	1152	2.63	0
62603	1153	2.64	0
62623	1153	2.64	0
62643	1153	2.63	0
62662	1154	2.64	0
62682	1154	2.63	0
62702	1155	2.62	0
62722	1155	2.64	0
62741	1155	2.64	0
62761	1156	2.64	0
62781	1156	2.64	0
62800	1156	2.64	0
62821	1157	2.63	0
62840	1157	2.63	0
62860	1158	2.64	0
62879	1158	2.63	0
62900	1158	2.63	0
62919	1159	2.63	0
62939	1159	2.63	0
62959	1160	2.64	0
62979	1160	2.63	0
62998	1160	2.63	0
63019	1161	2.63	0
63038	1161	2.62	0
63057	1162	2.63	0
63077	1162	2.63	0
63097	1162	2.63	0
63117	1163	2.63	0
63136	1163	2.63	0
63157	1164	2.64	0
63176	1164	2.64	0
63196	1164	2.63	0
63215	1165	2.63	0
63236	1165	2.63	0
63255	1166	2.62	0
63275	1166	2.62	0
63295	1166	2.63	0
63314	1167	2.63	0
63334	1167	2.62	0
63354	1168	2.62	0
63374	1168	2.63	0
63393	1168	2.63	0
63413	1169	2.63	0
63433	1169	2.62	0
63453	1170	2.63	0
63472	1170	2.63	0
63493	1170	2.62	0
63512	1171	2.62	0
63532	1171	2.62	0
63552	1172	2.63	0
63571	1172	2.62	0
63591	1172	2.63	0
63610	1173	2.62	0
63631	1173	2.62	0
63650	1173	2.63	0
63670	1174	2.62	0
63690	1174	2.62	0
63710	1175	2.62	0
63729	1175	2.63	0
63749	1175	2.62	0
63769	1176	2.63	0
63789	1176	2.62	0
63808	1177	2.63	0
63828	1177	2.62	0
63848	1177	2.63	0
63867	1178	2.63	0
63888	1178	2.62	0
63907	1179	2.63	0
63927	1179	2.62	0
63946	1179	2.63	0
63967	1180	2.63	0
63986	1180	2.63	0
64006	1181	2.63	0
64026	1181	2.62	0
64046	1181	2.62	0
64065	1182	2.62	0
64086	1182	2.62	0
64105	1183	2.62	0
64124	1183	2.63	0
64144	1183	2.62	0
64164	1184	2.62	0
64184	1184	2.63	0
64203	1185	2.63	0
64224	1185	2.62	0
64243	1185	2.62	0
64263	1186	2.62	0
64283	1186	2.61	0
64303	1187	2.62	0
64322	1187	2.63	0
64342	1187	2.62	0
64362	1188	2.62	0
64381	1188	2.63	0
64401	1189	2.62	0
64421	1189	2.62	0
64441	1189	2.61	0
64460	1190	2.62	0
64480	1190	2.62	0
64500	1190	2.62	0
64520	1191	2.62	0
64539	1191	2.62	0
64560	1192	2.62	0
64579	1192	2.62	0
64599	1192	2.62	0
64619	1193	2.62	0
64638	1193	2.62	0
64658	1194	2.62	0
64677	1194	2.62	0
64698	1194	2.62	0
64717	1195	2.62	0
64737	1195	2.62	0
64757	1196	2.62	0
64777	1196	2.62	0
64796	1196	2.61	0
64817	1197	2.61	0
64836	1197	2.62	0
64856	1198	2.62	0
64875	1198	2.61	0
64896	1198	2.62	0
64915	1199	2.62	0
64934	1199	2.61	0
64955	1200	2.61	0
64974	1200	2.61	0
64994	1200	2.61	0
65013	1201	2.61	0
65034	1201	2.62	0
65053	1202	2.61	0
65073	1202	2.62	0
65093	1202	2.61	0
65113	1203	2.62	0
65132	1203	2.61	0
65153	1204	2.62	0
65172	1204	2.61	0
65191	1204	2.62	0
65211	1205	2.61	0
65231	1205	2.61	0
65251	1206	2.61	0
65270	1206	2.61	0
65291	1206	2.61	0
65310	1207	2.61	0
65330	1207	2.61	0
65350	1207	2.61	0
65370	1208	2.62	0
65389	1208	2.61	0
65409	1209	2.61	0
65429	1209	2.61	0
65448	1209	2.61	0
65468	1210	2.61	0
65488	1210	2.61	0
65508	1211	2.61	0
65527	1211	2.61	0
65548	1211	2.61	0
65567	1212	2.61	0
65587	1212	2.61	0
65606	1213	2.61	0
65627	1213	2.61	0
65646	1213	2.61	0
65666	1214	2.61	0
65686	1214	2.61	0
65705	1215	2.61	0
65725	1215	2.60	0
65744	1215	2.61	0
65765	1216	2.61	0
65784	1216	2.62	0
65804	1217	2.61	0
65824	1217	2.61	0
65844	1217	2.61	0
65863	1218	2.61	0
65884	1218	2.61	0
65903	1219	2.61	0
65923	1219	2.61	0
65942	1219	2.61	0
65963	1220	2.61	0
65982	1220	2.61	0
66001	1221	2.61	0
66022	1221	2.61	0
66041	1221	2.60	0
66061	1222	2.61	0
66081	1222	2.61	0
66101	1223	2.61	0
66120	1223	2.61	0
66140	1223	2.61	0
66160	1224	2.61	0
66180	1224	2.61	0
66199	1224	2.61	0
66220	1225	2.61	0
66239	1225	2.60	0
66258	1226	2.61	0
66278	1226	2.60	0
66298	1226	2.61	0
66318	1227	2.61	0
66337	1227	2.61	0
66358	1228	2.61	0
66377	1228	2.60	0
66397	1228	2.60	0
66417	1229	2.59	0
66437	1229	2.61	0
66456	1230	2.61	0
66476	1230	2.61	0
66496	1230	2.60	0
66515	1231	2.61	0
66535	1231	2.60	0
66555	1232	2.61	0
66575	1232	2.60	0
66594	1232	2.60	0
66615	1233	2.60	0
66634	1233	2.60	0
66654	1234	2.61	0
66673	1234	2.60	0
66694	1234	2.61	0
66713	1235	2.60	0
66733	1235	2.60	0
66753	1236	2.60	0
66772	1236	2.61	0
66792	1236	2.61	0
66812	1237	2.60	0
66832	1237	2.60	0
66851	1238	2.60	0
66871	1238	2.60	0
66891	1238	2.60	0
66911	1239	2.60	0
66930	1239	2.60	0
66951	1240	2.60	0
66970	1240	2.61	0
66990	1240	2.60	0
67009	1241	2.59	0
67030	1241	2.60	0
67049	1241	2.60	0
67068	1242	2.60	0
67089	1242	2.60	0
67108	1243	2.59	0
67128	1243	2.60	0
67148	1243	2.60	0
67168	1244	2.60	0
67187	1244	2.61	0
67207	1245	2.61	0
67227	1245	2.60	0
67247	1245	2.61	0
67266	1246	2.60	0
67287	1246	2.59	0
67306	1247	2.60	0
67325	1247	2.60	0
67346	1247	2.60	0
67365	1248	2.59	0
67385	1248	2.61	0
67404	1249	2.60	0
67425	1249	2.59	0
67444	1249	2.59	0
67464	1250	2.59	0
67484	1250	2.59	0
67504	1251	2.59	0
67523	1251	2.60	0
67543	1251	2.60	0
67563	1252	2.59	0
67582	1252	2.60	0
67602	1253	2.60	0
67622	1253	2.60	0
67642	1253	2.59	0
67661	1254	2.59	0
67682	1254	2.59	0
67701	1255	2.59	0
67721	1255	2.60	0
67740	1255	2.59	0
67761	1256	2.60	0
67780	1256	2.59	0
67800	1256	2.59	0
67820	1257	2.59	0
67840	1257	2.59	0
67859	1258	2.59	0
67879	1258	2.59	0
67899	1258	2.58	0
67918	1259	2.59	0
67938	1259	2.59	0
67958	1260	2.59	0
67978	1260	2.60	0
67997	1260	2.60	0
68018	1261	2.60	0
68037	1261	2.60	0
68057	1262	2.60	0
