Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_124_vertical,18,787,43.722,1.257,255
WindowROI-011020_E001T_2.avi_lane_124_vertical,23,1365,59.348,2.180,255
WindowROI-011020_E001T_2.avi_lane_124_vertical,16,853,53.312,1.362,255
WindowROI-011020_E001T_2.avi_lane_124_vertical,17,845,49.706,1.349,255
WindowROI-011020_E001T_2.avi_lane_124_vertical,7,384,54.857,0.613,255
