Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_213_vertical,20,830,41.500,1.325,255
WindowROI-011020_E001T_2.avi_lane_213_vertical,13,564,43.385,0.901,255
WindowROI-011020_E001T_2.avi_lane_213_vertical,11,455,41.364,0.727,255
WindowROI-011020_E001T_2.avi_lane_213_vertical,5,204,40.800,0.326,255
WindowROI-011020_E001T_2.avi_lane_213_vertical,0,0,NaN,0.000,NaN
