Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_187_vertical,28,1297,46.321,2.071,255
WindowROI-011020_E001T_2.avi_lane_187_vertical,12,579,48.250,0.925,255
WindowROI-011020_E001T_2.avi_lane_187_vertical,10,424,42.400,0.677,255
WindowROI-011020_E001T_2.avi_lane_187_vertical,4,178,44.500,0.284,255
WindowROI-011020_E001T_2.avi_lane_187_vertical,1,30,30.000,0.048,255
