Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_226_vertical,23,1160,50.435,1.852,255
WindowROI-011020_E001T_2.avi_lane_226_vertical,10,461,46.100,0.736,255
WindowROI-011020_E001T_2.avi_lane_226_vertical,13,519,39.923,0.829,255
WindowROI-011020_E001T_2.avi_lane_226_vertical,7,311,44.429,0.497,255
WindowROI-011020_E001T_2.avi_lane_226_vertical,2,84,42.000,0.134,255
