Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_198_vertical,18,837,46.500,1.337,255
WindowROI-011020_E001T_2.avi_lane_198_vertical,17,804,47.294,1.284,255
WindowROI-011020_E001T_2.avi_lane_198_vertical,7,453,64.714,0.723,255
WindowROI-011020_E001T_2.avi_lane_198_vertical,7,246,35.143,0.393,255
WindowROI-011020_E001T_2.avi_lane_198_vertical,4,143,35.750,0.228,255
