Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_146_vertical,19,935,49.211,1.493,255
WindowROI-011020_E001T_2.avi_lane_146_vertical,19,856,45.053,1.367,255
WindowROI-011020_E001T_2.avi_lane_146_vertical,12,552,46.000,0.881,255
WindowROI-011020_E001T_2.avi_lane_146_vertical,11,623,56.636,0.995,255
WindowROI-011020_E001T_2.avi_lane_146_vertical,2,62,31.000,0.099,255
