Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_155_vertical,11,518,47.091,0.827,255
WindowROI-011020_E001T_2.avi_lane_155_vertical,14,738,52.714,1.178,255
WindowROI-011020_E001T_2.avi_lane_155_vertical,21,1039,49.476,1.659,255
WindowROI-011020_E001T_2.avi_lane_155_vertical,5,233,46.600,0.372,255
WindowROI-011020_E001T_2.avi_lane_155_vertical,2,99,49.500,0.158,255
