Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_182_vertical,21,974,46.381,1.555,255
WindowROI-011020_E001T_2.avi_lane_182_vertical,7,384,54.857,0.613,255
WindowROI-011020_E001T_2.avi_lane_182_vertical,13,476,36.615,0.760,255
WindowROI-011020_E001T_2.avi_lane_182_vertical,6,233,38.833,0.372,255
WindowROI-011020_E001T_2.avi_lane_182_vertical,2,72,36.000,0.115,255
