Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_104_vertical,18,895,49.722,1.429,255
WindowROI-011020_E001T_2.avi_lane_104_vertical,25,1099,43.960,1.755,255
WindowROI-011020_E001T_2.avi_lane_104_vertical,23,1142,49.652,1.824,255
WindowROI-011020_E001T_2.avi_lane_104_vertical,22,1093,49.682,1.745,255
WindowROI-011020_E001T_2.avi_lane_104_vertical,7,319,45.571,0.509,255
