Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_207_vertical,20,950,47.500,1.517,255
WindowROI-011020_E001T_2.avi_lane_207_vertical,11,486,44.182,0.776,255
WindowROI-011020_E001T_2.avi_lane_207_vertical,14,568,40.571,0.907,255
WindowROI-011020_E001T_2.avi_lane_207_vertical,3,135,45.000,0.216,255
WindowROI-011020_E001T_2.avi_lane_207_vertical,0,0,NaN,0.000,NaN
