Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_152_vertical,12,608,50.667,0.971,255
WindowROI-011020_E001T_2.avi_lane_152_vertical,14,684,48.857,1.092,255
WindowROI-011020_E001T_2.avi_lane_152_vertical,18,948,52.667,1.514,255
WindowROI-011020_E001T_2.avi_lane_152_vertical,12,533,44.417,0.851,255
WindowROI-011020_E001T_2.avi_lane_152_vertical,4,156,39.000,0.249,255
