Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_142_vertical,26,1284,49.385,2.050,255
WindowROI-011020_E001T_2.avi_lane_142_vertical,18,874,48.556,1.396,255
WindowROI-011020_E001T_2.avi_lane_142_vertical,16,741,46.312,1.183,255
WindowROI-011020_E001T_2.avi_lane_142_vertical,16,727,45.438,1.161,255
WindowROI-011020_E001T_2.avi_lane_142_vertical,4,220,55.000,0.351,255
