Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_112_vertical,11,625,56.818,0.998,255
WindowROI-011020_E001T_2.avi_lane_112_vertical,26,1112,42.769,1.776,255
WindowROI-011020_E001T_2.avi_lane_112_vertical,18,906,50.333,1.447,255
WindowROI-011020_E001T_2.avi_lane_112_vertical,19,896,47.158,1.431,255
WindowROI-011020_E001T_2.avi_lane_112_vertical,8,278,34.750,0.444,255
