Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_196_vertical,28,1369,48.893,2.186,255
WindowROI-011020_E001T_2.avi_lane_196_vertical,15,608,40.533,0.971,255
WindowROI-011020_E001T_2.avi_lane_196_vertical,8,282,35.250,0.450,255
WindowROI-011020_E001T_2.avi_lane_196_vertical,1,42,42.000,0.067,255
WindowROI-011020_E001T_2.avi_lane_196_vertical,4,148,37.000,0.236,255
