Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_192_vertical,25,1306,52.240,2.085,255
WindowROI-011020_E001T_2.avi_lane_192_vertical,16,663,41.438,1.059,255
WindowROI-011020_E001T_2.avi_lane_192_vertical,8,414,51.750,0.661,255
WindowROI-011020_E001T_2.avi_lane_192_vertical,5,180,36.000,0.287,255
WindowROI-011020_E001T_2.avi_lane_192_vertical,1,32,32.000,0.051,255
