Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_114_vertical,10,580,58.000,0.926,255
WindowROI-011020_E001T_2.avi_lane_114_vertical,16,678,42.375,1.083,255
WindowROI-011020_E001T_2.avi_lane_114_vertical,19,782,41.158,1.249,255
WindowROI-011020_E001T_2.avi_lane_114_vertical,16,835,52.188,1.333,255
WindowROI-011020_E001T_2.avi_lane_114_vertical,5,218,43.600,0.348,255
