Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_118_vertical,15,776,51.733,1.239,255
WindowROI-011020_E001T_2.avi_lane_118_vertical,20,1219,60.950,1.946,255
WindowROI-011020_E001T_2.avi_lane_118_vertical,19,958,50.421,1.530,255
WindowROI-011020_E001T_2.avi_lane_118_vertical,12,623,51.917,0.995,255
WindowROI-011020_E001T_2.avi_lane_118_vertical,5,296,59.200,0.473,255
