Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_216_vertical,29,1553,53.552,2.480,255
WindowROI-011020_E001T_2.avi_lane_216_vertical,14,580,41.429,0.926,255
WindowROI-011020_E001T_2.avi_lane_216_vertical,15,663,44.200,1.059,255
WindowROI-011020_E001T_2.avi_lane_216_vertical,6,287,47.833,0.458,255
WindowROI-011020_E001T_2.avi_lane_216_vertical,5,183,36.600,0.292,255
