Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_137_vertical,16,682,42.625,1.089,255
WindowROI-011020_E001T_2.avi_lane_137_vertical,15,886,59.067,1.415,255
WindowROI-011020_E001T_2.avi_lane_137_vertical,11,403,36.636,0.644,255
WindowROI-011020_E001T_2.avi_lane_137_vertical,7,425,60.714,0.679,255
WindowROI-011020_E001T_2.avi_lane_137_vertical,3,107,35.667,0.171,255
