Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_219_vertical,20,963,48.150,1.538,255
WindowROI-011020_E001T_2.avi_lane_219_vertical,15,589,39.267,0.941,255
WindowROI-011020_E001T_2.avi_lane_219_vertical,12,559,46.583,0.893,255
WindowROI-011020_E001T_2.avi_lane_219_vertical,7,312,44.571,0.498,255
WindowROI-011020_E001T_2.avi_lane_219_vertical,3,150,50.000,0.240,255
