Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_194_vertical,16,985,61.562,1.573,255
WindowROI-011020_E001T_2.avi_lane_194_vertical,16,579,36.188,0.925,255
WindowROI-011020_E001T_2.avi_lane_194_vertical,11,442,40.182,0.706,255
WindowROI-011020_E001T_2.avi_lane_194_vertical,3,142,47.333,0.227,255
WindowROI-011020_E001T_2.avi_lane_194_vertical,3,100,33.333,0.160,255
