Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_186_vertical,27,1374,50.889,2.194,255
WindowROI-011020_E001T_2.avi_lane_186_vertical,7,398,56.857,0.636,255
WindowROI-011020_E001T_2.avi_lane_186_vertical,10,489,48.900,0.781,255
WindowROI-011020_E001T_2.avi_lane_186_vertical,6,231,38.500,0.369,255
WindowROI-011020_E001T_2.avi_lane_186_vertical,3,116,38.667,0.185,255
