Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_197_vertical,25,1350,54.000,2.156,255
WindowROI-011020_E001T_2.avi_lane_197_vertical,11,538,48.909,0.859,255
WindowROI-011020_E001T_2.avi_lane_197_vertical,10,438,43.800,0.699,255
WindowROI-011020_E001T_2.avi_lane_197_vertical,3,113,37.667,0.180,255
WindowROI-011020_E001T_2.avi_lane_197_vertical,4,178,44.500,0.284,255
