Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_210_vertical,23,1100,47.826,1.756,255
WindowROI-011020_E001T_2.avi_lane_210_vertical,16,802,50.125,1.281,255
WindowROI-011020_E001T_2.avi_lane_210_vertical,12,532,44.333,0.849,255
WindowROI-011020_E001T_2.avi_lane_210_vertical,8,306,38.250,0.489,255
WindowROI-011020_E001T_2.avi_lane_210_vertical,1,39,39.000,0.062,255
