Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_123_vertical,23,1004,43.652,1.603,255
WindowROI-011020_E001T_2.avi_lane_123_vertical,22,1294,58.818,2.066,255
WindowROI-011020_E001T_2.avi_lane_123_vertical,18,918,51.000,1.466,255
WindowROI-011020_E001T_2.avi_lane_123_vertical,19,934,49.158,1.491,255
WindowROI-011020_E001T_2.avi_lane_123_vertical,7,366,52.286,0.584,255
