Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_172_vertical,21,1135,54.048,1.812,255
WindowROI-011020_E001T_2.avi_lane_172_vertical,18,750,41.667,1.198,255
WindowROI-011020_E001T_2.avi_lane_172_vertical,11,469,42.636,0.749,255
WindowROI-011020_E001T_2.avi_lane_172_vertical,6,266,44.333,0.425,255
WindowROI-011020_E001T_2.avi_lane_172_vertical,2,163,81.500,0.260,255
