Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_108_vertical,15,710,47.333,1.134,255
WindowROI-011020_E001T_2.avi_lane_108_vertical,23,1232,53.565,1.967,255
WindowROI-011020_E001T_2.avi_lane_108_vertical,22,1231,55.955,1.966,255
WindowROI-011020_E001T_2.avi_lane_108_vertical,19,1014,53.368,1.619,255
WindowROI-011020_E001T_2.avi_lane_108_vertical,7,353,50.429,0.564,255
