Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_169_vertical,17,871,51.235,1.391,255
WindowROI-011020_E001T_2.avi_lane_169_vertical,11,547,49.727,0.873,255
WindowROI-011020_E001T_2.avi_lane_169_vertical,15,713,47.533,1.139,255
WindowROI-011020_E001T_2.avi_lane_169_vertical,5,263,52.600,0.420,255
WindowROI-011020_E001T_2.avi_lane_169_vertical,1,61,61.000,0.097,255
