Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_127_vertical,19,820,43.158,1.309,255
WindowROI-011020_E001T_2.avi_lane_127_vertical,21,1284,61.143,2.050,255
WindowROI-011020_E001T_2.avi_lane_127_vertical,13,572,44.000,0.913,255
WindowROI-011020_E001T_2.avi_lane_127_vertical,14,812,58.000,1.297,255
WindowROI-011020_E001T_2.avi_lane_127_vertical,6,303,50.500,0.484,255
