Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_116_vertical,13,662,50.923,1.057,255
WindowROI-011020_E001T_2.avi_lane_116_vertical,20,1005,50.250,1.605,255
WindowROI-011020_E001T_2.avi_lane_116_vertical,16,966,60.375,1.542,255
WindowROI-011020_E001T_2.avi_lane_116_vertical,16,819,51.188,1.308,255
WindowROI-011020_E001T_2.avi_lane_116_vertical,7,308,44.000,0.492,255
