Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_145_vertical,18,799,44.389,1.276,255
WindowROI-011020_E001T_2.avi_lane_145_vertical,13,635,48.846,1.014,255
WindowROI-011020_E001T_2.avi_lane_145_vertical,8,330,41.250,0.527,255
WindowROI-011020_E001T_2.avi_lane_145_vertical,9,370,41.111,0.591,255
WindowROI-011020_E001T_2.avi_lane_145_vertical,1,33,33.000,0.053,255
