Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_115_vertical,17,873,51.353,1.394,255
WindowROI-011020_E001T_2.avi_lane_115_vertical,25,1201,48.040,1.918,255
WindowROI-011020_E001T_2.avi_lane_115_vertical,15,795,53.000,1.269,255
WindowROI-011020_E001T_2.avi_lane_115_vertical,16,906,56.625,1.447,255
WindowROI-011020_E001T_2.avi_lane_115_vertical,9,373,41.444,0.596,255
