Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_178_vertical,25,1044,41.760,1.667,255
WindowROI-011020_E001T_2.avi_lane_178_vertical,14,727,51.929,1.161,255
WindowROI-011020_E001T_2.avi_lane_178_vertical,10,400,40.000,0.639,255
WindowROI-011020_E001T_2.avi_lane_178_vertical,4,150,37.500,0.240,255
WindowROI-011020_E001T_2.avi_lane_178_vertical,1,63,63.000,0.101,255
