Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_228_vertical,26,1131,43.500,1.806,255
WindowROI-011020_E001T_2.avi_lane_228_vertical,11,479,43.545,0.765,255
WindowROI-011020_E001T_2.avi_lane_228_vertical,10,462,46.200,0.738,255
WindowROI-011020_E001T_2.avi_lane_228_vertical,10,350,35.000,0.559,255
WindowROI-011020_E001T_2.avi_lane_228_vertical,2,93,46.500,0.149,255
