Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_164_vertical,27,1240,45.926,1.980,255
WindowROI-011020_E001T_2.avi_lane_164_vertical,20,927,46.350,1.480,255
WindowROI-011020_E001T_2.avi_lane_164_vertical,15,789,52.600,1.260,255
WindowROI-011020_E001T_2.avi_lane_164_vertical,7,256,36.571,0.409,255
WindowROI-011020_E001T_2.avi_lane_164_vertical,3,101,33.667,0.161,255
