Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_143_vertical,15,817,54.467,1.305,255
WindowROI-011020_E001T_2.avi_lane_143_vertical,13,625,48.077,0.998,255
WindowROI-011020_E001T_2.avi_lane_143_vertical,11,588,53.455,0.939,255
WindowROI-011020_E001T_2.avi_lane_143_vertical,11,512,46.545,0.818,255
WindowROI-011020_E001T_2.avi_lane_143_vertical,4,146,36.500,0.233,255
