Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_167_vertical,16,785,49.062,1.253,255
WindowROI-011020_E001T_2.avi_lane_167_vertical,12,628,52.333,1.003,255
WindowROI-011020_E001T_2.avi_lane_167_vertical,12,510,42.500,0.814,255
WindowROI-011020_E001T_2.avi_lane_167_vertical,2,60,30.000,0.096,255
WindowROI-011020_E001T_2.avi_lane_167_vertical,3,123,41.000,0.196,255
