Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_148_vertical,20,860,43.000,1.373,255
WindowROI-011020_E001T_2.avi_lane_148_vertical,16,831,51.938,1.327,255
WindowROI-011020_E001T_2.avi_lane_148_vertical,19,978,51.474,1.562,255
WindowROI-011020_E001T_2.avi_lane_148_vertical,12,539,44.917,0.861,255
WindowROI-011020_E001T_2.avi_lane_148_vertical,1,96,96.000,0.153,255
