Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_125_vertical,13,688,52.923,1.099,255
WindowROI-011020_E001T_2.avi_lane_125_vertical,15,1093,72.867,1.745,255
WindowROI-011020_E001T_2.avi_lane_125_vertical,11,571,51.909,0.912,255
WindowROI-011020_E001T_2.avi_lane_125_vertical,13,700,53.846,1.118,255
WindowROI-011020_E001T_2.avi_lane_125_vertical,9,355,39.444,0.567,255
