Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_224_vertical,24,1130,47.083,1.804,255
WindowROI-011020_E001T_2.avi_lane_224_vertical,13,579,44.538,0.925,255
WindowROI-011020_E001T_2.avi_lane_224_vertical,9,389,43.222,0.621,255
WindowROI-011020_E001T_2.avi_lane_224_vertical,7,279,39.857,0.446,255
WindowROI-011020_E001T_2.avi_lane_224_vertical,2,69,34.500,0.110,255
