Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_150_vertical,14,677,48.357,1.081,255
WindowROI-011020_E001T_2.avi_lane_150_vertical,19,822,43.263,1.313,255
WindowROI-011020_E001T_2.avi_lane_150_vertical,16,927,57.938,1.480,255
WindowROI-011020_E001T_2.avi_lane_150_vertical,11,463,42.091,0.739,255
WindowROI-011020_E001T_2.avi_lane_150_vertical,2,92,46.000,0.147,255
