Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_185_vertical,26,1148,44.154,1.833,255
WindowROI-011020_E001T_2.avi_lane_185_vertical,15,580,38.667,0.926,255
WindowROI-011020_E001T_2.avi_lane_185_vertical,11,483,43.909,0.771,255
WindowROI-011020_E001T_2.avi_lane_185_vertical,6,279,46.500,0.446,255
WindowROI-011020_E001T_2.avi_lane_185_vertical,0,0,NaN,0.000,NaN
