Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_141_vertical,22,1063,48.318,1.697,255
WindowROI-011020_E001T_2.avi_lane_141_vertical,23,1021,44.391,1.630,255
WindowROI-011020_E001T_2.avi_lane_141_vertical,12,510,42.500,0.814,255
WindowROI-011020_E001T_2.avi_lane_141_vertical,15,645,43.000,1.030,255
WindowROI-011020_E001T_2.avi_lane_141_vertical,5,209,41.800,0.334,255
