Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_174_vertical,17,731,43.000,1.167,255
WindowROI-011020_E001T_2.avi_lane_174_vertical,13,551,42.385,0.880,255
WindowROI-011020_E001T_2.avi_lane_174_vertical,8,338,42.250,0.540,255
WindowROI-011020_E001T_2.avi_lane_174_vertical,4,148,37.000,0.236,255
WindowROI-011020_E001T_2.avi_lane_174_vertical,1,30,30.000,0.048,255
