Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_212_vertical,22,1037,47.136,1.656,255
WindowROI-011020_E001T_2.avi_lane_212_vertical,11,466,42.364,0.744,255
WindowROI-011020_E001T_2.avi_lane_212_vertical,10,501,50.100,0.800,255
WindowROI-011020_E001T_2.avi_lane_212_vertical,5,187,37.400,0.299,255
WindowROI-011020_E001T_2.avi_lane_212_vertical,2,103,51.500,0.164,255
