Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_215_vertical,16,742,46.375,1.185,255
WindowROI-011020_E001T_2.avi_lane_215_vertical,15,580,38.667,0.926,255
WindowROI-011020_E001T_2.avi_lane_215_vertical,9,327,36.333,0.522,255
WindowROI-011020_E001T_2.avi_lane_215_vertical,6,238,39.667,0.380,255
WindowROI-011020_E001T_2.avi_lane_215_vertical,2,78,39.000,0.125,255
