Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_183_vertical,24,1151,47.958,1.838,255
WindowROI-011020_E001T_2.avi_lane_183_vertical,10,407,40.700,0.650,255
WindowROI-011020_E001T_2.avi_lane_183_vertical,10,414,41.400,0.661,255
WindowROI-011020_E001T_2.avi_lane_183_vertical,4,147,36.750,0.235,255
WindowROI-011020_E001T_2.avi_lane_183_vertical,1,32,32.000,0.051,255
