Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_100_vertical,16,803,50.188,1.282,255
WindowROI-011020_E001T_2.avi_lane_100_vertical,19,814,42.842,1.300,255
WindowROI-011020_E001T_2.avi_lane_100_vertical,21,1057,50.333,1.688,255
WindowROI-011020_E001T_2.avi_lane_100_vertical,23,1184,51.478,1.891,255
WindowROI-011020_E001T_2.avi_lane_100_vertical,7,356,50.857,0.568,255
