Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_106_vertical,14,647,46.214,1.033,255
WindowROI-011020_E001T_2.avi_lane_106_vertical,22,978,44.455,1.562,255
WindowROI-011020_E001T_2.avi_lane_106_vertical,18,930,51.667,1.485,255
WindowROI-011020_E001T_2.avi_lane_106_vertical,19,890,46.842,1.421,255
WindowROI-011020_E001T_2.avi_lane_106_vertical,7,236,33.714,0.377,255
