Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_222_vertical,26,1175,45.192,1.876,255
WindowROI-011020_E001T_2.avi_lane_222_vertical,8,299,37.375,0.477,255
WindowROI-011020_E001T_2.avi_lane_222_vertical,4,184,46.000,0.294,255
WindowROI-011020_E001T_2.avi_lane_222_vertical,6,291,48.500,0.465,255
WindowROI-011020_E001T_2.avi_lane_222_vertical,3,143,47.667,0.228,255
