Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_158_vertical,15,751,50.067,1.199,255
WindowROI-011020_E001T_2.avi_lane_158_vertical,16,823,51.438,1.314,255
WindowROI-011020_E001T_2.avi_lane_158_vertical,15,781,52.067,1.247,255
WindowROI-011020_E001T_2.avi_lane_158_vertical,11,438,39.818,0.699,255
WindowROI-011020_E001T_2.avi_lane_158_vertical,2,65,32.500,0.104,255
