Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_195_vertical,25,1204,48.160,1.923,255
WindowROI-011020_E001T_2.avi_lane_195_vertical,12,508,42.333,0.811,255
WindowROI-011020_E001T_2.avi_lane_195_vertical,8,356,44.500,0.568,255
WindowROI-011020_E001T_2.avi_lane_195_vertical,4,148,37.000,0.236,255
WindowROI-011020_E001T_2.avi_lane_195_vertical,1,37,37.000,0.059,255
