Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_151_vertical,15,624,41.600,0.996,255
WindowROI-011020_E001T_2.avi_lane_151_vertical,18,743,41.278,1.186,255
WindowROI-011020_E001T_2.avi_lane_151_vertical,16,913,57.062,1.458,255
WindowROI-011020_E001T_2.avi_lane_151_vertical,12,554,46.167,0.885,255
WindowROI-011020_E001T_2.avi_lane_151_vertical,6,231,38.500,0.369,255
