Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_179_vertical,19,842,44.316,1.344,255
WindowROI-011020_E001T_2.avi_lane_179_vertical,10,514,51.400,0.821,255
WindowROI-011020_E001T_2.avi_lane_179_vertical,10,445,44.500,0.711,255
WindowROI-011020_E001T_2.avi_lane_179_vertical,4,179,44.750,0.286,255
WindowROI-011020_E001T_2.avi_lane_179_vertical,1,64,64.000,0.102,255
