Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_202_vertical,28,1315,46.964,2.100,255
WindowROI-011020_E001T_2.avi_lane_202_vertical,13,668,51.385,1.067,255
WindowROI-011020_E001T_2.avi_lane_202_vertical,12,454,37.833,0.725,255
WindowROI-011020_E001T_2.avi_lane_202_vertical,3,100,33.333,0.160,255
WindowROI-011020_E001T_2.avi_lane_202_vertical,2,87,43.500,0.139,255
