Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_165_vertical,24,1102,45.917,1.760,255
WindowROI-011020_E001T_2.avi_lane_165_vertical,15,777,51.800,1.241,255
WindowROI-011020_E001T_2.avi_lane_165_vertical,18,873,48.500,1.394,255
WindowROI-011020_E001T_2.avi_lane_165_vertical,5,231,46.200,0.369,255
WindowROI-011020_E001T_2.avi_lane_165_vertical,2,73,36.500,0.117,255
