Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_204_vertical,21,894,42.571,1.428,255
WindowROI-011020_E001T_2.avi_lane_204_vertical,12,485,40.417,0.774,255
WindowROI-011020_E001T_2.avi_lane_204_vertical,12,508,42.333,0.811,255
WindowROI-011020_E001T_2.avi_lane_204_vertical,7,258,36.857,0.412,255
WindowROI-011020_E001T_2.avi_lane_204_vertical,2,80,40.000,0.128,255
