Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_176_vertical,22,999,45.409,1.595,255
WindowROI-011020_E001T_2.avi_lane_176_vertical,17,713,41.941,1.139,255
WindowROI-011020_E001T_2.avi_lane_176_vertical,14,579,41.357,0.925,255
WindowROI-011020_E001T_2.avi_lane_176_vertical,8,340,42.500,0.543,255
WindowROI-011020_E001T_2.avi_lane_176_vertical,2,80,40.000,0.128,255
