Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_126_vertical,16,821,51.312,1.311,255
WindowROI-011020_E001T_2.avi_lane_126_vertical,20,1167,58.350,1.863,255
WindowROI-011020_E001T_2.avi_lane_126_vertical,11,490,44.545,0.782,255
WindowROI-011020_E001T_2.avi_lane_126_vertical,19,964,50.737,1.539,255
WindowROI-011020_E001T_2.avi_lane_126_vertical,6,306,51.000,0.489,255
