Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_130_vertical,12,609,50.750,0.972,255
WindowROI-011020_E001T_2.avi_lane_130_vertical,17,903,53.118,1.442,255
WindowROI-011020_E001T_2.avi_lane_130_vertical,4,163,40.750,0.260,255
WindowROI-011020_E001T_2.avi_lane_130_vertical,6,518,86.333,0.827,255
WindowROI-011020_E001T_2.avi_lane_130_vertical,4,164,41.000,0.262,255
