Slice,Count,Total Area,Average Size,%Area,Mean
WindowROI-011020_E001T_2.avi_lane_135_vertical,13,607,46.692,0.969,255
WindowROI-011020_E001T_2.avi_lane_135_vertical,14,603,43.071,0.963,255
WindowROI-011020_E001T_2.avi_lane_135_vertical,10,447,44.700,0.714,255
WindowROI-011020_E001T_2.avi_lane_135_vertical,9,593,65.889,0.947,255
WindowROI-011020_E001T_2.avi_lane_135_vertical,3,126,42.000,0.201,255
